origin_iata,destination_iata,distance_km,est_duration_min,optional_price,source
LCH,DFW,474.998,69.756,,openflights
LCK,SFB,1236.882,125.504,,openflights
LCY,ABZ,649.948,82.557,,openflights
LCY,AMS,335.067,59.517,,openflights
LCY,BRN,742.868,89.356,,openflights
LCY,EDI,543.078,74.737,,openflights
LCY,GLA,568.148,76.572,,openflights
LCY,GVA,733.672,88.683,,openflights
LCY,MAD,1257.882,127.040,,openflights
LDE,ORY,643.448,82.082,,openflights
LDH,SYD,785.603,92.483,,openflights
LDS,DLC,1147.760,118.982,,openflights
LDS,HRB,317.193,58.209,,openflights
LDY,PIK,171.106,47.520,,openflights
LEC,SSA,323.978,58.706,,openflights
LED,ASF,1902.075,174.176,,openflights
LED,KJA,3553.530,295.014,,openflights
LED,MMK,1005.667,108.585,,openflights
LED,MSQ,671.784,84.155,,openflights
LED,MXP,2122.401,190.298,,openflights
LED,NCE,2371.265,208.507,,openflights
LED,PEK,6056.560,478.163,,openflights
LED,PUJ,8700.711,671.637,,openflights
LED,ROV,1505.750,145.177,,openflights
LED,SIP,1658.475,156.352,,openflights
LED,SKD,3383.100,282.544,,openflights
LED,UCT,1301.624,130.241,,openflights
LEI,LGW,1599.895,152.066,,openflights
LEI,MLN,181.724,48.297,,openflights
LEJ,ZRH,514.507,72.647,,openflights
LEQ,ISC,49.134,38.595,,openflights
LEX,ATL,489.497,70.817,,openflights
LEX,FLL,1394.445,137.033,,openflights
LGA,DCA,344.781,60.228,,openflights
LGA,FLL,1734.571,161.920,,openflights
LGA,GRR,992.321,107.609,,openflights
LGA,LEX,970.441,106.008,,openflights
LGA,MEM,1546.937,148.191,,openflights
LGA,MHT,313.301,57.924,,openflights
LGA,MSN,1303.457,130.375,,openflights
LGA,MSP,1638.069,154.859,,openflights
LGA,ORD,1177.055,121.126,,openflights
LGA,PHL,153.595,46.239,,openflights
LGA,RDU,693.008,85.708,,openflights
LGA,ROA,651.671,82.683,,openflights
LGA,XNA,1841.621,169.753,,openflights
LGA,YHZ,959.443,105.203,,openflights
LGA,YYZ,573.155,76.938,,openflights
LGB,PDX,1362.435,134.690,,openflights
LGB,SFO,569.082,76.640,,openflights
LGG,LIL,166.503,47.183,,openflights
LGG,RHO,2398.570,210.505,,openflights
LGI,NAS,317.419,58.226,,openflights
LGK,KUL,455.028,68.295,,openflights
LGK,PEN,129.855,44.502,,openflights
LGP,MNL,329.386,59.101,,openflights
LGW,ATH,2393.015,210.099,,openflights
LGW,BCN,1109.054,116.150,,openflights
LGW,BRI,1708.572,160.017,,openflights
LGW,FLR,1180.378,121.369,,openflights
LGW,FNC,2455.537,214.673,,openflights
LGW,KLX,2348.913,206.872,,openflights
LGW,KRK,1410.071,138.176,,openflights
LGW,LAS,8432.734,652.029,,openflights
LGW,LEI,1599.895,152.066,,openflights
LGW,LIS,1542.109,147.837,,openflights
LGW,LYS,717.066,87.468,,openflights
LGW,MAH,1300.462,130.156,,openflights
LGW,MLE,8513.812,657.962,,openflights
LGW,NBE,1877.311,172.364,,openflights
LGW,NOC,658.934,83.215,,openflights
LGW,PDL,2493.283,217.435,,openflights
LGW,PRN,1864.516,171.428,,openflights
LGW,PVK,2121.785,190.253,,openflights
LGW,SKG,2134.304,191.169,,openflights
LGW,SZG,1022.018,109.782,,openflights
LGW,TIV,1729.722,161.565,,openflights
LGW,TLV,3557.232,295.285,,openflights
LGW,TPA,7111.064,555.322,,openflights
LGW,VCE,1117.259,116.751,,openflights
LGW,VRN,1038.072,110.956,,openflights
LHE,BHV,353.108,60.837,,openflights
LHE,DEL,418.875,65.649,,openflights
LHE,LHR,6315.345,497.098,,openflights
LHE,RYK,528.674,73.683,,openflights
LHR,ACC,5100.074,408.176,,openflights
LHR,BAH,5093.739,407.713,,openflights
LHR,BCN,1147.713,118.979,,openflights
LHR,BKK,9577.981,735.828,,openflights
LHR,CAN,9495.835,729.817,,openflights
LHR,KWI,4674.743,377.054,,openflights
LHR,MCT,5833.604,461.849,,openflights
LHR,MEX,8903.858,686.502,,openflights
LHR,MIA,7108.929,555.166,,openflights
LHR,MNL,10767.161,822.841,,openflights
LHR,NCE,1041.066,111.176,,openflights
LHR,ORD,6343.751,499.177,,openflights
LHR,PEK,8153.296,631.583,,openflights
LHR,PHL,5689.790,451.326,,openflights
LHR,SEA,7702.083,598.567,,openflights
LHR,SOF,2040.888,184.333,,openflights
LHR,TIP,2365.482,208.084,,openflights
LHR,VIE,1275.061,128.297,,openflights
LHW,CAN,1729.352,161.538,,openflights
LHW,CGO,950.782,104.569,,openflights
LHW,JIC,251.742,53.420,,openflights
LHW,NKG,1497.861,144.600,,openflights
LHW,NNG,1607.239,152.603,,openflights
LHW,PEK,1197.462,122.619,,openflights
LHW,WUH,1167.890,120.455,,openflights
LHW,XIY,518.370,72.930,,openflights
LIG,NCE,535.741,74.201,,openflights
LIH,LAX,4203.018,342.538,,openflights
LIL,LGG,166.503,47.183,,openflights
LIL,SXB,397.422,64.080,,openflights
LIL,TLS,781.946,92.216,,openflights
LIM,AQP,765.517,91.013,,openflights
LIM,ATA,302.053,57.101,,openflights
LIM,GIG,3776.646,311.340,,openflights
LIM,JAU,180.501,48.207,,openflights
LIM,JUL,843.220,96.699,,openflights
LIM,MEX,4244.987,345.609,,openflights
LIM,TPP,618.403,80.249,,openflights
LIN,AHO,541.134,74.595,,openflights
LIN,AMS,831.082,95.811,,openflights
LIN,ARN,1681.020,158.001,,openflights
LIN,CDG,644.078,82.128,,openflights
LIN,LHR,980.636,106.754,,openflights
LIN,PMO,867.635,98.485,,openflights
LIN,SUF,925.662,102.731,,openflights
LIR,JFK,3535.324,293.682,,openflights
LIR,MIA,1778.260,165.117,,openflights
LIS,BOS,5124.081,409.933,,openflights
LIS,BSB,7293.530,568.673,,openflights
LIS,DKR,2795.776,239.569,,openflights
LIS,DUB,1642.475,155.181,,openflights
LIS,DUS,1861.726,171.224,,openflights
LIS,HEL,3363.878,281.137,,openflights
LIS,LTN,1606.448,152.545,,openflights
LIS,POA,8800.507,678.940,,openflights
LIS,REC,5857.306,463.583,,openflights
LIS,SID,2794.539,239.478,,openflights
LIS,VIE,2305.008,203.659,,openflights
LIS,WAW,2748.961,236.143,,openflights
LIT,IAH,603.319,79.145,,openflights
LIT,MDW,876.107,99.105,,openflights
LJG,CSX,1290.705,129.442,,openflights
LJG,SIN,2844.864,243.161,,openflights
LJG,TYN,1691.303,158.754,,openflights
LJG,XIY,1186.082,121.786,,openflights
LJU,AMS,974.429,106.300,,openflights
LJU,CPH,1052.099,111.983,,openflights
LJU,IST,1270.718,127.979,,openflights
LJU,TGD,574.449,77.033,,openflights
LKO,BLR,1544.116,147.984,,openflights
LKO,PAT,438.674,67.098,,openflights
LLA,UME,213.541,50.625,,openflights
LLF,SZX,467.743,69.225,,openflights
LLI,AXU,242.534,52.746,,openflights
LLI,GDQ,178.587,48.067,,openflights
LLW,NBO,1429.171,139.573,,openflights
LMM,TIJ,1080.251,114.043,,openflights
LMP,PMO,300.749,57.006,,openflights
LNE,SON,109.519,43.014,,openflights
LNY,HNL,117.213,43.577,,openflights
LNZ,FRA,454.890,68.285,,openflights
LOK,EDL,304.955,57.314,,openflights
LOP,JOG,652.088,82.714,,openflights
LOP,UPG,547.455,75.058,,openflights
LOS,ABB,371.860,62.209,,openflights
LOS,COO,106.361,42.782,,openflights
LOS,DKR,2446.227,213.992,,openflights
LOS,DOH,5527.525,439.453,,openflights
LOS,ENU,468.639,69.291,,openflights
LOS,IST,4606.248,372.043,,openflights
LOS,JFK,8444.432,652.885,,openflights
LOS,JOS,699.179,86.159,,openflights
LOS,LBV,958.896,105.163,,openflights
LOS,LHR,5004.060,401.151,,openflights
LOS,MAD,3830.695,315.295,,openflights
LOS,PHC,437.348,67.001,,openflights
LPA,AMS,3182.774,267.886,,openflights
LPA,ARN,4334.932,352.190,,openflights
LPA,BGY,2957.358,251.392,,openflights
LPA,BIO,2042.369,184.442,,openflights
LPA,EDI,3259.385,273.492,,openflights
LPA,FRA,3184.900,268.041,,openflights
LPA,FUE,160.080,46.713,,openflights
LPA,NKC,1071.561,113.407,,openflights
LPA,TXL,3616.540,299.625,,openflights
LPB,AQP,362.151,61.499,,openflights
LPD,LET,321.114,58.496,,openflights
LPL,ALC,1682.811,158.133,,openflights
LPL,FUE,2909.623,247.899,,openflights
LPL,IOM,143.465,45.497,,openflights
LPL,KGS,2948.626,250.753,,openflights
LPL,POZ,1320.114,131.594,,openflights
LPL,PSA,1445.586,140.775,,openflights
LPM,VLI,147.229,45.773,,openflights
LPQ,BKK,707.391,86.760,,openflights
LPQ,CNX,358.353,61.221,,openflights
LRD,LAS,1756.840,163.549,,openflights
LRE,BNE,989.896,107.431,,openflights
LRM,MIA,1427.235,139.432,,openflights
LRR,THR,937.160,103.573,,openflights
LSC,CPO,298.060,56.809,,openflights
LST,BWT,138.026,45.099,,openflights
LTN,ACE,2774.963,238.046,,openflights
LTN,BOJ,2326.668,205.244,,openflights
LTN,CRA,1975.357,179.538,,openflights
LTN,GIB,1792.106,166.130,,openflights
LTN,IBZ,1452.007,141.244,,openflights
LTN,KSC,1570.527,149.917,,openflights
LTN,MAD,1291.234,129.481,,openflights
LTN,OTP,2106.461,189.131,,openflights
LTN,PSA,1212.394,123.712,,openflights
LTX,GYE,197.979,49.486,,openflights
LUD,OMD,242.009,52.708,,openflights
LUH,DEL,277.634,55.315,,openflights
LUN,AMS,7859.881,610.113,,openflights
LUN,DUR,1611.555,152.919,,openflights
LUN,LVI,394.031,63.832,,openflights
LUX,AJA,879.424,99.348,,openflights
LUX,AYT,2424.933,212.434,,openflights
LUX,CTA,1526.358,146.685,,openflights
LUX,FAO,1804.785,167.057,,openflights
LUX,LCY,481.907,70.261,,openflights
LUX,LHR,513.627,72.582,,openflights
LUX,MXP,482.503,70.305,,openflights
LUX,OPO,1484.132,143.595,,openflights
LUX,PMI,1152.717,119.345,,openflights
LUX,SCN,79.696,40.831,,openflights
LUX,VIE,775.933,91.776,,openflights
LUZ,MXP,1202.732,123.005,,openflights
LWB,IAD,283.509,55.745,,openflights
LWO,KBP,498.463,71.473,,openflights
LWS,SLC,741.553,89.260,,openflights
LWY,BKI,140.371,45.271,,openflights
LXA,CTU,1263.353,127.440,,openflights
LXA,LHW,1430.246,139.652,,openflights
LXA,MIG,1346.825,133.548,,openflights
LXA,XIY,1776.307,164.974,,openflights
LXR,DOH,1896.351,173.757,,openflights
LXR,KWI,1555.724,148.833,,openflights
LXR,RUH,1408.040,138.027,,openflights
LXS,MJT,151.042,46.052,,openflights
LYG,HKG,1446.590,140.848,,openflights
LYG,NAY,619.811,80.352,,openflights
LYI,SHE,855.848,97.623,,openflights
LYI,YIW,652.003,82.708,,openflights
LYS,BJA,1002.262,108.336,,openflights
LYS,DUS,630.975,81.169,,openflights
LYS,FLR,528.113,73.642,,openflights
LYS,GOT,1415.163,138.549,,openflights
LYS,LRT,687.158,85.280,,openflights
LYS,MUC,585.840,77.866,,openflights
LYS,NCE,285.126,55.863,,openflights
LYS,ORN,1221.041,124.344,,openflights
LYS,ORY,390.756,63.592,,openflights
LYS,PIS,379.967,62.802,,openflights
LYS,SXB,367.302,61.876,,openflights
LYS,TLM,1311.904,130.993,,openflights
LYS,TLS,375.071,62.444,,openflights
LYS,TUN,1075.813,113.718,,openflights
LYS,VIE,910.960,101.656,,openflights
LZH,KMG,660.481,83.328,,openflights
LZO,CSX,768.107,91.203,,openflights
LZY,CTU,936.621,103.533,,openflights
MAA,DEL,1760.861,163.843,,openflights
MAA,DMM,3501.372,291.198,,openflights
MAA,HRI,752.924,90.092,,openflights
MAA,MLE,1220.232,124.285,,openflights
MAA,SIN,2925.315,249.047,,openflights
MAA,VTZ,619.684,80.343,,openflights
MAD,AGP,429.979,66.462,,openflights
MAD,AMS,1460.654,141.877,,openflights
MAD,ARN,2601.348,225.343,,openflights
MAD,BKK,10193.410,780.859,,openflights
MAD,BOG,8031.378,622.662,,openflights
MAD,CTA,1641.520,155.111,,openflights
MAD,EIN,1400.257,137.458,,openflights
MAD,FLR,1270.902,127.993,,openflights
MAD,GRU,8377.585,647.994,,openflights
MAD,GUA,8709.015,672.245,,openflights
MAD,ICN,9965.197,764.161,,openflights
MAD,KBP,2873.289,245.241,,openflights
MAD,LEI,416.483,65.474,,openflights
MAD,LPA,1764.684,164.123,,openflights
MAD,LPL,1431.159,139.719,,openflights
MAD,MDE,8031.796,622.692,,openflights
MAD,PMO,1452.790,141.302,,openflights
MAD,RJL,244.120,52.862,,openflights
MAD,SCQ,484.695,70.465,,openflights
MAD,SOF,2247.427,199.446,,openflights
MAD,SSA,6932.234,542.237,,openflights
MAD,SSG,4264.090,347.007,,openflights
MAD,TRN,1053.277,112.069,,openflights
MAD,VGO,465.699,69.076,,openflights
MAH,LCY,1333.827,132.597,,openflights
MAH,LGW,1300.462,130.156,,openflights
MAN,BVA,529.525,73.746,,openflights
MAN,CUN,7794.526,605.331,,openflights
MAN,DBV,1932.334,176.390,,openflights
MAN,DME,2575.611,223.459,,openflights
MAN,DXB,5655.267,448.800,,openflights
MAN,FUE,2926.549,249.138,,openflights
MAN,GCI,436.328,66.926,,openflights
MAN,GVA,992.655,107.633,,openflights
MAN,HER,2929.362,249.344,,openflights
MAN,JTR,2854.943,243.898,,openflights
MAN,MAH,1578.408,150.493,,openflights
MAN,MBJ,7420.286,577.948,,openflights
MAN,SKG,2368.651,208.316,,openflights
MAN,VLC,1547.638,148.242,,openflights
MAN,WAT,348.654,60.511,,openflights
MAN,YVR,7337.414,571.884,,openflights
MAN,YYC,6776.288,530.826,,openflights
MAO,FOR,2389.704,209.856,,openflights
MAO,GRU,2697.463,232.375,,openflights
MAQ,DMK,380.723,62.858,,openflights
MAR,CUR,352.028,60.758,,openflights
MBA,IST,5157.096,412.348,,openflights
MBA,KGL,1074.658,113.634,,openflights
MBA,NBO,422.940,65.947,,openflights
MBJ,AMS,7898.421,612.933,,openflights
MBJ,FRA,8195.561,634.675,,openflights
MBJ,GCM,372.807,62.279,,openflights
MBJ,IAH,2175.087,194.153,,openflights
MBJ,PTY,1060.744,112.615,,openflights
MBJ,YHZ,3222.743,270.810,,openflights
MCE,LAX,417.527,65.551,,openflights
MCG,ANC,352.681,60.806,,openflights
MCI,CLT,1298.944,130.045,,openflights
MCI,IAD,1487.058,143.809,,openflights
MCI,ORD,647.005,82.342,,openflights
MCI,TPA,1686.848,158.428,,openflights
MCK,DEN,349.522,60.575,,openflights
MCO,BOS,1805.975,167.144,,openflights
MCO,EWR,1510.882,145.552,,openflights
MCO,KIN,1254.667,126.805,,openflights
MCO,LAS,3276.093,274.714,,openflights
MCO,SAL,1849.194,170.307,,openflights
MCO,SYR,1697.754,159.226,,openflights
MCO,YYT,3254.717,273.150,,openflights
MCT,AMM,2368.338,208.293,,openflights
MCT,AUH,380.652,62.853,,openflights
MCT,BLR,2348.652,206.853,,openflights
MCT,DWC,348.196,60.478,,openflights
MCT,GWD,448.306,67.803,,openflights
MCT,JED,1973.085,179.372,,openflights
MCT,SKT,1861.425,171.202,,openflights
MCX,SCO,301.370,57.051,,openflights
MCZ,AJU,215.422,50.763,,openflights
MDC,MNA,335.148,59.523,,openflights
MDE,CCS,1050.363,111.856,,openflights
MDE,CUR,975.498,106.378,,openflights
MDG,PEK,1174.818,120.962,,openflights
MDG,PVG,1634.757,154.616,,openflights
MDT,PHL,134.449,44.838,,openflights
MDT,SFB,1333.468,132.571,,openflights
MDT,YYZ,454.136,68.229,,openflights
MDU,POM,536.957,74.290,,openflights
MDW,AUS,1565.164,149.524,,openflights
MDW,MCI,649.805,82.547,,openflights
MDW,MEM,774.409,91.664,,openflights
MDW,MHT,1344.589,133.385,,openflights
MDW,MLM,2741.031,235.563,,openflights
MDW,PDX,2810.933,240.678,,openflights
MDW,PHL,1072.935,113.507,,openflights
MDW,PUJ,3167.673,266.781,,openflights
MDW,SDF,436.763,66.958,,openflights
MDW,SLC,2020.463,182.839,,openflights
MDW,TUS,2313.810,204.303,,openflights
MDZ,COR,463.335,68.903,,openflights
MDZ,SLA,943.355,104.026,,openflights
MED,GIZ,901.989,100.999,,openflights
MED,HBE,1211.926,123.678,,openflights
MED,LHE,3477.164,289.427,,openflights
MED,SAW,2057.631,185.558,,openflights
MEG,VHC,452.008,68.074,,openflights
MEH,BVG,47.225,38.455,,openflights
MEL,BNE,1380.854,136.038,,openflights
MEL,CAN,7548.481,587.328,,openflights
MEL,CFS,1117.096,116.739,,openflights
MEL,DPS,4381.968,355.632,,openflights
MEL,DXB,11645.111,887.081,,openflights
MEL,KNS,258.973,53.949,,openflights
MEL,KTA,3292.363,275.905,,openflights
MEL,MQL,456.289,68.387,,openflights
MEL,PHE,3173.882,267.235,,openflights
MEL,ZQN,2145.479,191.986,,openflights
MEM,ELD,330.403,59.176,,openflights
MEM,HOT,291.786,56.350,,openflights
MEM,HRO,317.511,58.232,,openflights
MEM,MKL,114.501,43.378,,openflights
MEM,MSY,562.041,76.125,,openflights
MEM,SAT,1005.571,108.578,,openflights
MEM,SLC,2026.584,183.287,,openflights
MEU,ORX,371.007,62.147,,openflights
MEX,ACA,306.506,57.427,,openflights
MEX,CUL,1048.557,111.724,,openflights
MEX,GUA,1056.364,112.295,,openflights
MEX,HUX,504.324,71.902,,openflights
MEX,LHR,8903.858,686.502,,openflights
MEX,MIA,2050.708,185.052,,openflights
MEX,SJD,1177.623,121.168,,openflights
MFE,IAH,509.980,72.316,,openflights
MFE,SLP,514.433,72.641,,openflights
MFM,CKG,1090.937,114.825,,openflights
MFM,HFE,1131.834,117.817,,openflights
MFM,KHH,696.501,85.963,,openflights
MFM,SIN,2535.168,220.500,,openflights
MFM,XMN,534.103,74.081,,openflights
MGA,ATL,2396.675,210.366,,openflights
MGA,MIA,1638.246,154.872,,openflights
MGA,PTY,816.241,94.725,,openflights
MGH,JNB,563.200,76.210,,openflights
MGM,ATL,236.013,52.269,,openflights
MGM,DFW,998.882,108.089,,openflights
MHD,HDM,1013.989,109.194,,openflights
MHD,RZR,803.470,93.790,,openflights
MHD,SHJ,1274.751,128.274,,openflights
MHD,SYZ,993.274,107.679,,openflights
MHD,ZBR,1202.076,122.957,,openflights
MHH,JAX,631.173,81.183,,openflights
MHK,DFW,695.106,85.861,,openflights
MHT,DCA,653.624,82.826,,openflights
MHT,MSP,1753.365,163.295,,openflights
MIA,ATL,959.065,105.175,,openflights
MIA,CUN,854.960,97.558,,openflights
MIA,CUR,1923.047,175.711,,openflights
MIA,DEN,2748.692,236.124,,openflights
MIA,FPO,180.495,48.207,,openflights
MIA,FRA,7763.553,603.065,,openflights
MIA,GNV,475.132,69.766,,openflights
MIA,GUA,1640.006,155.000,,openflights
MIA,GYE,3108.276,262.435,,openflights
MIA,POP,1200.760,122.860,,openflights
MIA,STX,1833.332,169.146,,openflights
MIG,CAN,1228.673,124.903,,openflights
MIG,KWE,579.405,77.396,,openflights
MIG,LJG,685.139,85.132,,openflights
MIG,SZX,1326.238,132.042,,openflights
MIG,XIY,502.706,71.783,,openflights
MIM,MEL,455.394,68.321,,openflights
MJF,MQN,80.983,40.926,,openflights
MJF,OSY,164.708,47.052,,openflights
MJV,EIN,1596.081,151.786,,openflights
MJV,LTN,1568.198,149.746,,openflights
MJV,STN,1571.089,149.958,,openflights
MJZ,DME,4171.478,340.230,,openflights
MKE,BOS,1380.522,136.014,,openflights
MKE,MCO,1719.002,160.781,,openflights
MKE,PHX,2346.525,206.697,,openflights
MKE,STL,511.046,72.394,,openflights
MKG,ORD,190.148,48.913,,openflights
MKW,SOQ,307.083,57.469,,openflights
MLA,BLQ,1002.004,108.317,,openflights
MLA,BRU,1853.622,170.631,,openflights
MLA,BUD,1346.083,133.494,,openflights
MLA,DME,2808.384,240.492,,openflights
MLA,GSE,2444.706,213.881,,openflights
MLA,LCA,1736.868,162.088,,openflights
MLA,LGW,2062.965,185.949,,openflights
MLA,LYS,1350.608,133.825,,openflights
MLA,ORY,1738.030,162.173,,openflights
MLE,AUH,3024.695,256.319,,openflights
MLE,BKK,3166.353,266.684,,openflights
MLE,DOH,3312.320,277.365,,openflights
MLE,KDO,259.381,53.979,,openflights
MLE,LGW,8513.812,657.962,,openflights
MLE,MXP,7735.002,600.976,,openflights
MLG,DPS,284.816,55.840,,openflights
MLI,AZA,2068.860,186.380,,openflights
MLI,ORD,223.923,51.385,,openflights
MLM,TIJ,2121.632,190.241,,openflights
MLU,IAH,421.330,65.829,,openflights
MLX,SAW,799.573,93.505,,openflights
MMK,TOS,553.231,75.480,,openflights
MMU,CVG,895.149,100.499,,openflights
MMU,LUK,872.801,98.863,,openflights
MMX,BMA,504.589,71.921,,openflights
MMY,HND,1832.751,169.104,,openflights
MMY,OKA,283.486,55.743,,openflights
MNG,MGT,71.891,40.260,,openflights
MNL,DGT,626.574,80.847,,openflights
MNL,SGN,1611.384,152.906,,openflights
MNL,SJI,238.765,52.471,,openflights
MOB,DFW,866.335,98.390,,openflights
MOF,KOE,231.785,51.960,,openflights
MOI,RAR,266.146,54.474,,openflights
MOL,CPH,849.238,97.139,,openflights
MOQ,TNR,370.261,62.092,,openflights
MOT,DEN,972.081,106.128,,openflights
MPH,MNL,304.605,57.288,,openflights
MPL,AJA,435.734,66.883,,openflights
MPL,BSL,525.428,73.446,,openflights
MPL,LBA,1215.308,123.925,,openflights
MPM,CPT,1613.673,153.074,,openflights
MPM,INH,365.339,61.732,,openflights
MPM,TET,1097.081,115.274,,openflights
MPM,UEL,1000.158,108.182,,openflights
MQM,ADB,1189.459,122.034,,openflights
MRS,ALG,769.477,91.303,,openflights
MRS,BES,929.296,102.997,,openflights
MRS,BRU,831.607,95.849,,openflights
MRS,CIA,630.034,81.100,,openflights
MRS,CMN,1577.730,150.444,,openflights
MRS,CZL,805.385,93.931,,openflights
MRS,EDI,1519.556,146.187,,openflights
MRS,IBZ,601.184,78.989,,openflights
MRS,LYS,254.466,53.619,,openflights
MRS,TXL,1176.769,121.105,,openflights
MRS,WMI,1519.163,146.158,,openflights
MRU,CPT,4117.506,336.281,,openflights
MRU,FRA,9199.583,708.140,,openflights
MRV,SVO,1366.240,134.969,,openflights
MRV,TLV,1533.797,147.229,,openflights
MRX,IFN,353.974,60.901,,openflights
MRY,SAN,603.745,79.176,,openflights
MSJ,ITM,839.099,96.398,,openflights
MSN,CVG,599.853,78.892,,openflights
MSN,ORD,174.477,47.767,,openflights
MSO,DEN,1091.420,114.860,,openflights
MSO,SLC,702.067,86.371,,openflights
MSP,ALB,1572.257,150.043,,openflights
MSP,AMS,6684.890,524.138,,openflights
MSP,BHM,1375.296,135.631,,openflights
MSP,BIS,619.441,80.325,,openflights
MSP,BMI,602.959,79.119,,openflights
MSP,BUF,1178.944,121.264,,openflights
MSP,CWA,280.565,55.529,,openflights
MSP,DIK,771.529,91.453,,openflights
MSP,DSM,373.993,62.365,,openflights
MSP,GTF,1423.376,139.149,,openflights
MSP,MOT,720.879,87.747,,openflights
MSP,MSY,1675.769,157.617,,openflights
MSP,RDU,1576.157,150.329,,openflights
MSP,SAT,1767.789,164.350,,openflights
MSP,SDF,971.017,106.050,,openflights
MSP,SFO,2551.388,221.687,,openflights
MSP,TUS,2087.275,187.727,,openflights
MSP,YWG,635.425,81.495,,openflights
MSQ,FCO,1779.080,165.177,,openflights
MSQ,LCA,2158.127,192.912,,openflights
MSQ,NCE,1890.665,173.341,,openflights
MSQ,RIX,424.160,66.036,,openflights
MST,GRO,1027.940,110.215,,openflights
MSY,MCI,1111.572,116.335,,openflights
MSY,PHL,1750.883,163.113,,openflights
MSY,SFO,3069.417,259.591,,openflights
MTR,EOH,290.621,56.265,,openflights
MTY,CUL,749.297,89.827,,openflights
MTY,LAS,1832.153,169.060,,openflights
MTY,OAX,1036.813,110.864,,openflights
MTY,TAM,449.096,67.861,,openflights
MUA,EGM,72.968,40.339,,openflights
MUB,CPT,1627.180,154.062,,openflights
MUC,AMS,664.166,83.598,,openflights
MUC,AOK,1912.263,174.922,,openflights
MUC,ATH,1517.678,146.050,,openflights
MUC,AUH,4580.001,370.122,,openflights
MUC,BUD,566.485,76.450,,openflights
MUC,CAG,1035.416,110.762,,openflights
MUC,CHQ,1749.750,163.030,,openflights
MUC,CTA,1239.391,125.687,,openflights
MUC,DEL,5899.451,466.667,,openflights
MUC,EBL,2940.025,250.124,,openflights
MUC,GVA,488.333,70.732,,openflights
MUC,GWT,766.921,91.116,,openflights
MUC,HAM,600.020,78.904,,openflights
MUC,KVA,1306.840,130.622,,openflights
MUC,LED,1741.315,162.413,,openflights
MUC,LEJ,342.897,60.090,,openflights
MUC,LPA,3254.339,273.122,,openflights
MUC,LUX,430.923,66.531,,openflights
MUC,MXP,381.358,62.904,,openflights
MUC,NCE,629.966,81.095,,openflights
MUC,NUE,137.413,45.055,,openflights
MUC,OLB,848.079,97.055,,openflights
MUC,ORK,1491.999,144.171,,openflights
MUC,OTP,1171.006,120.683,,openflights
MUC,PRG,264.563,54.358,,openflights
MUC,PVK,1271.335,128.025,,openflights
MUC,SBZ,973.462,106.229,,openflights
MUC,SJJ,712.546,87.137,,openflights
MUC,STR,192.497,49.085,,openflights
MUC,TFS,3317.680,277.757,,openflights
MUC,TRS,308.534,57.576,,openflights
MUC,YVR,8340.360,645.270,,openflights
MUC,ZRH,260.707,54.076,,openflights
MUX,DXB,1671.417,157.299,,openflights
MUX,KHI,723.091,87.909,,openflights
MUX,LHE,320.360,58.441,,openflights
MVD,ASU,1076.832,113.793,,openflights
MVD,MAD,9946.518,762.794,,openflights
MVD,MIA,7209.764,562.544,,openflights
MWX,CJU,164.892,47.065,,openflights
MWX,PEK,1031.741,110.493,,openflights
MXP,CAG,709.827,86.939,,openflights
MXP,CMN,1947.189,177.477,,openflights
MXP,DKR,4219.617,343.752,,openflights
MXP,DME,2307.980,203.877,,openflights
MXP,DXB,4707.407,379.444,,openflights
MXP,FCO,510.776,72.374,,openflights
MXP,HAJ,762.694,90.807,,openflights
MXP,JFK,6412.746,504.225,,openflights
MXP,KBP,1723.429,161.105,,openflights
MXP,LCA,2413.181,211.574,,openflights
MXP,LUZ,1202.732,123.005,,openflights
MXP,OLB,530.025,73.782,,openflights
MXP,PEK,8091.771,627.081,,openflights
MXP,PMO,903.777,101.130,,openflights
MXP,RUH,4084.723,333.882,,openflights
MXP,SIN,10309.111,789.325,,openflights
MXP,TXL,838.541,96.357,,openflights
MXP,VIE,656.375,83.027,,openflights
MXZ,CAN,307.203,57.478,,openflights
MYJ,NGO,393.905,63.822,,openflights
MYR,CRW,574.201,77.015,,openflights
MYR,HTS,614.823,79.987,,openflights
MYR,LBE,734.681,88.757,,openflights
MYR,YYZ,1113.329,116.463,,openflights
MYT,PBU,216.546,50.845,,openflights
MYY,LGL,163.705,46.978,,openflights
MYY,LKH,143.923,45.531,,openflights
MYY,LMN,125.624,44.192,,openflights
MYY,MUR,41.124,38.009,,openflights
MZR,IKA,1448.786,141.009,,openflights
MZV,BWN,100.545,42.357,,openflights
MZV,KCH,571.290,76.802,,openflights
NAN,RTA,587.677,78.001,,openflights
NAN,SVU,227.663,51.658,,openflights
NAN,TBU,867.563,98.480,,openflights
NAN,TVU,308.277,57.557,,openflights
NAP,EDI,2109.545,189.357,,openflights
NAP,FCO,199.184,49.574,,openflights
NAP,ORY,1278.879,128.577,,openflights
NAP,TLV,2082.427,187.373,,openflights
NAP,TRN,721.675,87.806,,openflights
NAP,VCE,537.105,74.300,,openflights
NAQ,THU,107.827,42.890,,openflights
NAS,DTW,1984.538,180.210,,openflights
NAS,JFK,1768.132,164.376,,openflights
NAS,YYZ,2081.773,187.325,,openflights
NAS,ZSA,316.729,58.175,,openflights
NAT,VCP,2294.267,202.873,,openflights
